hour_of_day,date,usertype,tripduration_min,tripduration_max,tripduration_mean,tripduration_sum,tripduration_count
07,2019-11-21,Subscriber,65,118731,712.6717724288841,2605528,3656
07,2019-11-22,Customer,67,4557,1038.490909090909,114234,110
07,2019-11-22,Subscriber,61,34160,665.7366148531952,2312769,3474
07,2019-11-23,Customer,233,13912,1616.5409836065573,98609,61
07,2019-11-23,Subscriber,79,3997,596.8785357737105,358724,601
07,2019-11-24,Customer,233,2725,1383.3333333333333,16600,12
07,2019-11-24,Subscriber,84,2460,561.8212927756654,147759,263
07,2019-11-25,Customer,165,4895,884.2545454545455,97268,110
07,2019-11-25,Subscriber,61,27770,681.7341589861751,2366981,3472
07,2019-11-26,Customer,185,30347,980.0149253731344,131322,134
07,2019-11-26,Subscriber,66,11488,661.8188228912395,2440126,3687
07,2019-11-27,Customer,146,5874,857.2395833333334,82295,96
07,2019-11-27,Subscriber,63,6167,640.1603270529683,1800771,2813
07,2019-11-28,Customer,175,21758,1543.0833333333333,74068,48
07,2019-11-28,Subscriber,78,6253,613.9160997732426,270737,441
07,2019-11-29,Customer,236,1485,678.3333333333334,24420,36
07,2019-11-29,Subscriber,67,23310,617.4437689969604,406278,658
07,2019-11-30,Customer,111,21090,1635.0,60495,37
07,2019-11-30,Subscriber,78,9547,638.4243323442137,215149,337
07,2019-12-01,Customer,190,4185,1132.625,36244,32
07,2019-12-01,Subscriber,64,3736,602.594684385382,181381,301
07,2019-12-02,Customer,148,4721,712.6571428571428,24943,35
07,2019-12-02,Subscriber,71,21477,647.6302931596091,1192935,1842
07,2019-12-03,Customer,141,40648,1565.5,81406,52
07,2019-12-03,Subscriber,66,6448,638.936,1357739,2125
07,2019-12-04,Customer,91,3866,804.7647058823529,54724,68
07,2019-12-04,Subscriber,63,7195,642.6228419654715,1935580,3012
07,2019-12-05,Customer,110,19528,1018.2375,81459,80
07,2019-12-05,Subscriber,62,25978,660.6003139717426,2104012,3185
07,2019-12-06,Customer,165,330410,6045.076923076923,392930,65
07,2019-12-06,Subscriber,63,705734,886.053752535497,2620947,2958
07,2019-12-07,Customer,168,2133,914.8857142857142,32021,35
07,2019-12-07,Subscriber,89,2773,595.6283048211509,382989,643
07,2019-12-08,Customer,177,11841,1631.92,40798,25
07,2019-12-08,Subscriber,78,2850,587.183844011142,210799,359
07,2019-12-09,Customer,178,2272,757.1111111111111,13628,18
07,2019-12-09,Subscriber,62,3572,552.8869814020029,386468,699
07,2019-12-10,Customer,115,8350,835.2903225806451,77682,93
07,2019-12-10,Subscriber,62,8805,649.1506129597198,2223990,3426
07,2019-12-11,Customer,206,1645,668.6976744186046,28754,43
07,2019-12-11,Subscriber,64,5500,593.4722891566265,985164,1660
07,2019-12-12,Customer,122,28636,1162.5714285714287,73242,63
07,2019-12-12,Subscriber,61,22551,630.3350327749454,1730900,2746
07,2019-12-13,Customer,121,2292,666.5981308411215,71326,107
07,2019-12-13,Subscriber,61,300250,780.9595355383533,2219487,2842
07,2019-12-14,Customer,202,1416,737.9,7379,10
07,2019-12-14,Subscriber,94,4087,587.9111111111112,211648,360
07,2019-12-15,Customer,197,2881,1130.2941176470588,38430,34
07,2019-12-15,Subscriber,64,15282,589.0752688172043,219136,372
07,2019-12-16,Customer,106,3628,763.3766233766233,58780,77
07,2019-12-16,Subscriber,65,7283,651.1241598868058,1840728,2827
07,2019-12-17,Customer,229,1613,593.875,4751,8
07,2019-12-17,Subscriber,72,9566,558.1274238227147,402968,722
07,2019-12-18,Customer,158,5264,820.9473684210526,62392,76
07,2019-12-18,Subscriber,61,13256,619.9574160952725,1717902,2771
07,2019-12-19,Customer,131,24842,1635.4,40885,25
07,2019-12-19,Subscriber,61,6085,573.717633274751,979336,1707
07,2019-12-20,Customer,123,3949,796.7368421052631,30276,38
07,2019-12-20,Subscriber,64,15570,595.2866593164277,1079850,1814
07,2019-12-21,Customer,283,1462,754.5,10563,14
07,2019-12-21,Subscriber,77,8172,561.1233243967829,209299,373
07,2019-12-22,Customer,112,4615,1728.8666666666666,25933,15
07,2019-12-22,Subscriber,64,2746,557.9559322033898,164597,295
07,2019-12-23,Customer,88,2230,939.5641025641025,36643,39
07,2019-12-23,Subscriber,66,3211,632.0896986685353,901992,1427
07,2019-12-24,Customer,130,4165,985.21875,31527,32
07,2019-12-24,Subscriber,63,34639,623.6600418410042,596219,956
07,2019-12-25,Customer,189,1453,797.1111111111111,7174,9
07,2019-12-25,Subscriber,73,2101,579.5116279069767,99676,172
07,2019-12-26,Customer,202,7340,1636.9354838709678,50745,31
07,2019-12-26,Subscriber,65,2448,633.4162436548223,499132,788
07,2019-12-27,Customer,191,4766,1024.2380952380952,43018,42
07,2019-12-27,Subscriber,63,3346,606.8050930460333,619548,1021
07,2019-12-28,Customer,152,5769,1491.25,65615,44
07,2019-12-28,Subscriber,61,12277,659.2832861189802,232727,353
07,2019-12-29,Customer,76,5023,1610.2727272727273,70852,44
07,2019-12-29,Subscriber,77,2368,574.2421875,147006,256
07,2019-12-30,Customer,78,1857,713.8,10707,15
07,2019-12-30,Subscriber,83,11622,566.1656920077972,290443,513
07,2019-12-31,Customer,161,3894,1030.8684210526317,39173,38
07,2019-12-31,Subscriber,69,2846,638.1890067502411,661802,1037
08,2019-01-01,Customer,257,13473,1494.8620689655172,43351,29
08,2019-01-01,Subscriber,65,7900,664.0535211267605,235739,355
08,2019-01-02,Customer,220,4730,1470.2297297297298,108797,74
08,2019-01-02,Subscriber,67,17907,782.6486417221937,3053895,3902
08,2019-01-03,Customer,120,93168,2773.3015873015875,174718,63
08,2019-01-03,Subscriber,61,519145,892.3561587497429,4339528,4863
08,2019-01-04,Customer,187,17657,1688.46,84423,50
08,2019-01-04,Subscriber,63,30300,720.4137544802867,3215927,4464
08,2019-01-05,Customer,396,4398,1361.1875,21779,16
08,2019-01-05,Subscriber,67,17089,568.9879518072289,283356,498
08,2019-01-06,Customer,109,12793,1382.6285714285714,96784,70
08,2019-01-06,Subscriber,63,89581,681.5279583875163,524095,769
08,2019-01-07,Customer,225,3842,1186.3695652173913,54573,46
08,2019-01-07,Subscriber,61,327023,798.7262879152624,3317909,4154
08,2019-01-08,Customer,175,3479,1108.2285714285715,38788,35
08,2019-01-08,Subscriber,68,735424,897.3566304096274,3877478,4321
08,2019-01-09,Customer,170,4543,1095.82,54791,50
08,2019-01-09,Subscriber,61,65399,718.2213238059421,3819501,5318
08,2019-01-10,Customer,233,3015,1017.92,50896,50
08,2019-01-10,Subscriber,62,2377708,1184.677065767285,5620108,4744
08,2019-01-11,Customer,227,7555,1059.71875,33911,32
08,2019-01-11,Subscriber,61,521951,916.2318109399894,3450529,3766
08,2019-01-12,Customer,160,34211,2627.2272727272725,57799,22
08,2019-01-12,Subscriber,62,173352,772.1208384710234,626190,811
08,2019-01-13,Customer,295,23441,1888.36,47209,25
08,2019-01-13,Subscriber,71,8246,570.1709401709402,333550,585
08,2019-01-14,Customer,134,3687,1030.888888888889,27834,27
08,2019-01-14,Subscriber,63,28280,697.3430173292559,2736374,3924
08,2019-01-15,Customer,133,2976,1111.531914893617,52242,47
08,2019-01-15,Subscriber,65,62325,725.5968134543041,3278972,4519
08,2019-01-16,Customer,155,12950,1455.787234042553,68422,47
08,2019-01-16,Subscriber,61,117954,749.7176724137931,3478690,4640
08,2019-01-17,Customer,142,3479,908.3243243243244,33608,37
08,2019-01-17,Subscriber,61,206910,732.8873883685471,3364686,4591
08,2019-01-18,Customer,348,3651,1087.2272727272727,23919,22
08,2019-01-18,Subscriber,69,29044,681.2684968195514,2034949,2987
08,2019-01-19,Customer,226,2247,1106.3142857142857,38721,35
08,2019-01-19,Subscriber,70,11803,616.213407821229,551511,895
08,2019-01-20,Customer,483,3214,1377.375,11019,8
08,2019-01-20,Subscriber,79,3606,540.1418439716313,76160,141
08,2019-01-21,Customer,196,7392,1641.1538461538462,21335,13
08,2019-01-21,Subscriber,64,83633,677.3287197231834,391496,578
08,2019-01-22,Customer,87,11165,2241.5263157894738,42589,19
08,2019-01-22,Subscriber,63,26826,639.0079193664507,1775164,2778
08,2019-01-23,Customer,297,3445,1297.7575757575758,42826,33
08,2019-01-23,Subscriber,61,120629,729.5868794326241,3291896,4512
08,2019-01-24,Customer,139,1072,497.25,5967,12
08,2019-01-24,Subscriber,65,4777,604.8373245251857,732458,1211
08,2019-01-25,Customer,91,27355,1795.906976744186,77224,43
08,2019-01-25,Subscriber,62,15475,682.7023945267958,2993650,4385
08,2019-01-26,Customer,61,2515,936.3125,29962,32
08,2019-01-26,Subscriber,70,11999,571.0409356725146,488240,855
08,2019-01-27,Customer,280,2086,1186.8076923076924,30857,26
08,2019-01-27,Subscriber,66,139869,767.1347305389221,512446,668
08,2019-01-28,Customer,99,23387,3231.9473684210525,61407,19
08,2019-01-28,Subscriber,61,205535,776.0312341289995,3056011,3938
08,2019-01-29,Customer,190,115484,3617.1521739130435,166389,46
08,2019-01-29,Subscriber,63,23394,682.6703273040482,3170321,4644
08,2019-01-30,Customer,220,2906,1028.4705882352941,17484,17
08,2019-01-30,Subscriber,61,33716,665.5233323790438,2324673,3493
08,2019-01-31,Customer,112,842,411.8888888888889,3707,9
08,2019-01-31,Subscriber,64,405719,797.3927461139897,1538968,1930
08,2019-02-01,Customer,345,2114,1064.5454545454545,11710,11
08,2019-02-01,Subscriber,63,9086,593.683403602913,1548920,2609
08,2019-02-02,Customer,279,7469,1356.3333333333333,24414,18
08,2019-02-02,Subscriber,61,3510,505.0,370670,734
08,2019-02-03,Customer,76,8087,1370.578947368421,52082,38
08,2019-02-03,Subscriber,70,23633,575.7034013605443,423142,735
08,2019-02-04,Customer,61,22189,1651.078125,105669,64
08,2019-02-04,Subscriber,63,30562,743.3300151482363,3434928,4621
08,2019-02-05,Customer,212,3656,1060.0963855421687,87988,83
08,2019-02-05,Subscriber,65,29909,740.1166573191251,3958884,5349
08,2019-02-06,Customer,67,4713,1173.934065934066,106828,91
08,2019-02-06,Subscriber,61,909613,1005.7669708029197,5511603,5480
08,2019-02-07,Customer,191,3067,1072.0740740740741,57892,54
08,2019-02-07,Subscriber,61,11289,695.4475,3338148,4800
08,2019-02-08,Customer,205,31576,1884.6764705882354,64079,34
08,2019-02-08,Subscriber,61,15749,653.518547750592,1656016,2534
08,2019-02-09,Customer,335,2137,1033.4333333333334,31003,30
08,2019-02-09,Subscriber,62,20795,583.9530120481928,484681,830
08,2019-02-10,Customer,233,11751,1680.3428571428572,58812,35
08,2019-02-10,Subscriber,72,23806,559.9391891891892,331484,592
08,2019-02-11,Customer,105,4841,1187.611111111111,42754,36
08,2019-02-11,Subscriber,61,178500,747.4965846994536,3283005,4392
08,2019-02-12,Customer,195,17280,1357.9024390243903,55674,41
08,2019-02-12,Subscriber,61,125374,705.5103160094019,2701399,3829
08,2019-02-13,Customer,170,6241,1116.3125,53583,48
08,2019-02-13,Subscriber,61,173820,806.4050925925926,2786936,3456
08,2019-02-14,Customer,89,3047,1223.326923076923,63613,52
08,2019-02-14,Subscriber,62,20721,687.2511160714286,3078885,4480
08,2019-02-15,Customer,170,11322,1263.3934426229507,77067,61
08,2019-02-15,Subscriber,61,39733,690.0852335620988,3117115,4517
08,2019-02-16,Customer,66,15977,1690.7971014492753,116665,69
08,2019-02-16,Subscriber,70,106739,752.6536430834213,712763,947
08,2019-02-17,Customer,274,6315,1472.85,88371,60
08,2019-02-17,Subscriber,66,10001,573.9662731871838,340362,593
08,2019-02-18,Customer,211,7569,1187.0,28488,24
08,2019-02-18,Subscriber,63,6776,629.906309751434,658882,1046
08,2019-02-19,Customer,152,13018,1926.2631578947369,73198,38
08,2019-02-19,Subscriber,62,204955,725.2661890327914,2631991,3629
08,2019-02-20,Customer,172,3720,1321.2222222222222,59455,45
08,2019-02-20,Subscriber,62,12140,669.9326852976914,2756773,4115
08,2019-02-21,Customer,222,3379,1162.5142857142857,40688,35
08,2019-02-21,Subscriber,61,18577,711.3371320037986,2247114,3159
08,2019-02-22,Customer,346,9980,1198.439393939394,79097,66
08,2019-02-22,Subscriber,61,350955,788.0630857142858,3447776,4375
08,2019-02-23,Customer,99,7842,1343.4528301886792,71203,53
08,2019-02-23,Subscriber,65,10883,616.7835968379446,624185,1012
08,2019-02-24,Customer,337,1637,789.8,3949,5
08,2019-02-24,Subscriber,91,2679,497.5208333333333,95524,192
08,2019-02-25,Customer,230,13661,1345.8809523809523,56527,42
08,2019-02-25,Subscriber,63,80152,696.8636949239886,2704528,3881
08,2019-02-26,Customer,80,3955,1141.2978723404256,53641,47
08,2019-02-26,Subscriber,63,16087,685.6666666666666,2927111,4269
08,2019-02-27,Customer,189,3120,981.1304347826087,45132,46
08,2019-02-27,Subscriber,63,33215,668.1246452223273,2824831,4228
08,2019-02-28,Customer,103,12746,1352.1896551724137,78427,58
08,2019-02-28,Subscriber,63,26956,690.238252476505,2717468,3937
08,2019-03-01,Customer,242,8620,1411.483870967742,43756,31
08,2019-03-01,Subscriber,61,602998,923.6912686927159,1914812,2073
08,2019-03-02,Customer,377,3417,1358.7272727272727,14946,11
08,2019-03-02,Subscriber,97,3422,634.9207547169812,168254,265
08,2019-03-03,Customer,73,8047,1523.5227272727273,67035,44
08,2019-03-03,Subscriber,61,11026,592.3970588235294,443113,748
08,2019-03-04,Customer,124,9771,1686.4347826086957,38788,23
08,2019-03-04,Subscriber,62,24761,647.6046128500824,1179288,1821
08,2019-03-05,Customer,70,4751,1332.0166666666667,79921,60
08,2019-03-05,Subscriber,64,13756,669.8849428362929,2753897,4111
08,2019-03-06,Customer,135,2304,1012.6888888888889,45571,45
08,2019-03-06,Subscriber,61,75194,681.4377717391304,2507691,3680
08,2019-03-07,Customer,170,3588,1082.7142857142858,45474,42
08,2019-03-07,Subscriber,61,135348,668.2632550778159,2533386,3791
08,2019-03-08,Customer,180,10727,1487.2553191489362,69901,47
08,2019-03-08,Subscriber,65,11548,656.2480198019801,2651242,4040
08,2019-03-09,Customer,120,6725,1365.1454545454546,75083,55
08,2019-03-09,Subscriber,63,26041,653.1789667896679,708046,1084
08,2019-03-10,Customer,182,97204,8747.666666666666,104972,12
08,2019-03-10,Subscriber,72,2306,453.030303030303,89700,198
08,2019-03-11,Customer,226,2969781,65403.6875,4185836,64
08,2019-03-11,Subscriber,62,142005,732.5716294956801,3646009,4977
08,2019-03-12,Customer,211,118567,2883.1176470588234,196052,68
08,2019-03-12,Subscriber,62,24060,689.1627816627816,3547810,5148
08,2019-03-13,Customer,113,11759,1205.603448275862,69925,58
08,2019-03-13,Subscriber,61,56657,696.0887492636953,3545180,5093
08,2019-03-14,Customer,176,3955,1093.276595744681,102768,94
08,2019-03-14,Subscriber,63,35501,712.3193030878041,4129315,5797
08,2019-03-15,Customer,166,27317,1318.8478260869565,121334,92
08,2019-03-15,Subscriber,62,31570,700.3060556464811,3423096,4888
08,2019-03-16,Customer,100,34479,2377.5416666666665,228244,96
08,2019-03-16,Subscriber,62,7173,633.167495854063,763600,1206
08,2019-03-17,Customer,75,7397,1312.7283950617284,106331,81
08,2019-03-17,Subscriber,62,16000,715.1322314049587,605717,847
08,2019-03-18,Customer,124,8185,1234.746835443038,97545,79
08,2019-03-18,Subscriber,63,505064,916.2606499780413,4172651,4554
08,2019-03-19,Customer,112,191498,3062.8380952380953,321598,105
08,2019-03-19,Subscriber,63,66446,698.5615384615385,3723333,5330
08,2019-03-20,Customer,112,3561,1076.549019607843,109808,102
08,2019-03-20,Subscriber,61,7044,686.9943799854967,3789461,5516
08,2019-03-21,Customer,108,347630,9891.78947368421,375888,38
08,2019-03-21,Subscriber,63,12853,585.76767200754,1242999,2122
08,2019-03-22,Customer,94,2219,845.0,14365,17
08,2019-03-22,Subscriber,62,100937,648.1975560081466,1273060,1964
08,2019-03-23,Customer,221,16818,1897.1702127659576,89167,47
08,2019-03-23,Subscriber,69,4567,575.0962162162162,531964,925
08,2019-03-24,Customer,77,5819,1073.2727272727273,82642,77
08,2019-03-24,Subscriber,61,7200,609.541769041769,496167,814
08,2019-03-25,Customer,72,3129,1160.795081967213,141617,122
08,2019-03-25,Subscriber,61,27347,722.0070217502997,4215799,5839
08,2019-03-26,Customer,155,203077,3107.627450980392,316978,102
08,2019-03-26,Subscriber,62,207731,734.0792829421549,3972103,5411
08,2019-03-27,Customer,178,20480,1232.4186046511627,105988,86
08,2019-03-27,Subscriber,61,87232,716.9104449823125,3850526,5371
08,2019-03-28,Customer,113,5909,1078.2772277227723,108906,101
08,2019-03-28,Subscriber,62,715746,826.7079234483992,4622124,5591
08,2019-03-29,Customer,147,9500,1095.4907407407406,118313,108
08,2019-03-29,Subscriber,62,31943,670.313959904359,3644497,5437
08,2019-03-30,Customer,77,17283,1728.076923076923,224650,130
08,2019-03-30,Subscriber,62,673502,1260.1190798376183,1862456,1478
08,2019-03-31,Customer,131,27017,1417.8085106382978,199911,141
08,2019-03-31,Subscriber,66,6858,594.5,620658,1044
08,2019-04-01,Customer,133,17183,1436.0,117752,82
08,2019-04-01,Subscriber,61,880163,870.2108857615895,4204859,4832
08,2019-04-02,Customer,116,5746,887.9705882352941,90573,102
08,2019-04-02,Subscriber,61,13938,686.210484511517,4319695,6295
08,2019-04-03,Customer,237,12248,1740.4366197183099,247142,142
08,2019-04-03,Subscriber,68,709173,925.1131243106979,5871693,6347
08,2019-04-04,Customer,129,96853,1909.8225806451612,236818,124
08,2019-04-04,Subscriber,63,379797,796.9188156638013,5006244,6282
08,2019-04-05,Customer,176,4626,1001.9549549549549,111217,111
08,2019-04-05,Subscriber,61,222784,707.7826880934989,3875818,5476
08,2019-04-06,Customer,100,79267,2633.4257425742576,265976,101
08,2019-04-06,Subscriber,61,22612,627.3150183150183,856285,1365
08,2019-04-07,Customer,78,132396,2100.96261682243,449606,214
08,2019-04-07,Subscriber,61,7776,679.6755905511811,863188,1270
08,2019-04-08,Customer,91,1049159,7682.48502994012,1282975,167
08,2019-04-08,Subscriber,61,666409,988.4545914069082,5866478,5935
08,2019-04-09,Customer,145,6893,1018.9714285714285,178320,175
08,2019-04-09,Subscriber,62,469932,878.7966589861751,6102364,6944
08,2019-04-10,Customer,113,87963,1730.7175141242938,306337,177
08,2019-04-10,Subscriber,61,402871,815.3379097786495,5819882,7138
08,2019-04-11,Customer,61,6523,1013.22,151983,150
08,2019-04-11,Subscriber,62,374861,785.5095013805425,4836382,6157
08,2019-04-12,Customer,111,6206,1200.5337837837837,177679,148
08,2019-04-12,Subscriber,61,108455,713.769484687328,3892185,5453
08,2019-04-13,Customer,207,7010,1483.5221238938052,167638,113
08,2019-04-13,Subscriber,61,201599,943.3881381381382,1256593,1332
08,2019-04-14,Customer,139,10366,1371.735294117647,326473,238
08,2019-04-14,Subscriber,63,786268,2136.6032786885244,2606656,1220
08,2019-04-15,Customer,117,8427,1244.02688172043,231389,186
08,2019-04-15,Subscriber,62,687362,1092.6664747649204,5693885,5211
08,2019-04-16,Customer,84,3116,1134.1129943502824,200738,177
08,2019-04-16,Subscriber,63,152328,769.4444835474221,4372753,5683
08,2019-04-17,Customer,70,56495,1632.162162162162,301950,185
08,2019-04-17,Subscriber,62,453898,820.7980343980344,5010972,6105
08,2019-04-18,Customer,117,5080,1173.1690140845071,166590,142
08,2019-04-18,Subscriber,61,1141986,1151.079689703808,6528924,5672
08,2019-04-19,Customer,119,38654,1564.681592039801,314501,201
08,2019-04-19,Subscriber,62,59286,754.6861810755616,3325902,4407
08,2019-04-20,Customer,174,4637,1154.2307692307693,15005,13
08,2019-04-20,Subscriber,69,31891,630.3590733590734,163263,259
08,2019-04-21,Customer,83,42412,1873.9315789473685,356047,190
08,2019-04-21,Subscriber,62,85492,732.8627243928195,694021,947
08,2019-04-22,Customer,79,33990,1268.775561097257,508779,401
