start_sta_name,usertype,tripduration_min,tripduration_max,tripduration_mean,tripduration_sum,tripduration_count,birth_year_min,birth_year_max,start_sta_lat_min,start_sta_lon_min
E 13 St & Avenue A,Customer,68,657478,1609.740090522562,11736615,7291,1935,2003,40.72966729392978,-73.98067966103555
E 13 St & Avenue A,Subscriber,61,958843,710.1033473662594,55325572,77912,1885,2003,40.72966729392978,-73.98067966103555
E 15 St & 3 Ave,Customer,67,338737,1281.1416631842876,6131544,4786,1945,2003,40.734232,-73.986923
E 15 St & 3 Ave,Subscriber,61,1099621,656.3503182623532,40008490,60956,1890,2003,40.734,-73.986923
E 16 St & 5 Ave,Customer,62,245352,1317.9492180636091,7500449,5691,1940,2003,40.73726186,-73.99238967
E 16 St & 5 Ave,Subscriber,61,267500,670.6162641918922,41405860,61743,1885,2003,40.73726186,-73.99238967
E 16 St & Irving Pl,Customer,67,194309,1435.5932851678708,3377951,2353,1947,2003,40.735367055605394,-73.98797392845155
E 16 St & Irving Pl,Subscriber,61,54825,646.1270084540465,26138422,40454,1900,2003,40.735367055605394,-73.98797392845155
E 17 St & Broadway,Customer,61,240632,1361.575234712002,16097904,11823,1932,2003,40.73704984,-73.99009296
E 17 St & Broadway,Subscriber,61,906728,706.2162643918587,77654128,109958,1885,2003,40.736999999999995,-73.99009296
E 19 St & 3 Ave,Customer,63,411037,1286.2711124961047,4127644,3209,1911,2003,40.73624527,-73.98473765
E 19 St & 3 Ave,Subscriber,62,2068651,727.1369876543209,29449048,40500,1885,2003,40.73624527,-73.98473765
E 2 St & 2 Ave,Customer,63,1388458,2201.5992405937177,12756066,5794,1945,2003,40.72502876,-73.99069656
E 2 St & 2 Ave,Subscriber,61,447844,710.1516570831155,33963003,47825,1889,2003,40.72502876,-73.99069656
E 2 St & Avenue A,Customer,61,351213,1649.2325928691432,8834939,5357,1935,2003,40.72307749068673,-73.98583620786667
E 2 St & Avenue A,Subscriber,61,236494,656.2711303662859,33325448,50780,1888,2003,40.722,-73.986
E 2 St & Avenue B,Customer,61,1486782,1968.1759421987892,10079029,5121,1948,2003,40.72217444,-73.98368779
E 2 St & Avenue B,Subscriber,61,1112182,779.1932306838673,39320428,50463,1887,2003,40.72217444,-73.98368779
E 2 St & Avenue C,Customer,63,782539,1566.510894308943,4817021,3075,1954,2003,40.720873600000004,-73.98085795
E 2 St & Avenue C,Subscriber,61,832249,799.7207930621661,27388038,34247,1889,2003,40.720873600000004,-73.98085795
E 20 St & 2 Ave,Customer,61,984665,1491.508074318458,8589595,5759,1946,2003,40.73587678,-73.98205027
E 20 St & 2 Ave,Subscriber,61,934085,719.5750143285796,42686629,59322,1887,2003,40.73587678,-73.98205027
E 20 St & FDR Drive,Customer,61,565426,1475.9855113636363,5195469,3520,1900,2003,40.73314259,-73.977
E 20 St & FDR Drive,Subscriber,61,80866,732.7513786407767,37736696,51500,1886,2003,40.73314259,-73.97573881
E 20 St & Park Ave,Customer,62,520896,1453.6051510849727,7167727,4931,1947,2003,40.73827428,-73.98751968
E 20 St & Park Ave,Subscriber,61,149850,658.5689095948576,33502059,50871,1889,2003,40.73827428,-73.98751968
E 23 St & 1 Ave,Customer,62,862371,1730.8644222020018,7608880,4396,1947,2003,40.736502,-73.97809472
E 23 St & 1 Ave,Subscriber,61,1247485,725.4054116150012,41044889,56582,1890,2003,40.736502,-73.97809472
E 24 St & Park Ave S,Customer,61,1478183,1711.3253581861177,12302718,7189,1949,2003,40.74096374,-73.98602213
E 24 St & Park Ave S,Subscriber,61,370957,672.2649499507287,51847762,77124,1890,2003,40.74,-73.98602213
E 25 St & 1 Ave,Customer,65,265269,1366.9711191335741,4543812,3324,1947,2003,40.7381765,-73.97738662
E 25 St & 1 Ave,Subscriber,61,1123609,743.6842299092464,28271156,38015,1889,2003,40.7381765,-73.97738662
E 25 St & 2 Ave,Customer,65,290310,1326.5223488168274,7567810,5705,1935,2003,40.73912601,-73.97973776
E 25 St & 2 Ave,Subscriber,61,777894,755.1141427078769,44806963,59338,1887,2003,40.73912601,-73.97973776
E 27 St & 1 Ave,Customer,63,76728,1329.0149306789904,3738519,2813,1945,2002,40.739445,-73.97680600000001
E 27 St & 1 Ave,Subscriber,61,259744,740.5260578416149,30521522,41216,1887,2003,40.739445,-73.97680600000001
E 30 St & Park Ave S,Customer,62,122912,1369.212180746562,6272361,4581,1939,2003,40.74444921,-73.98303529
E 30 St & Park Ave S,Subscriber,61,1795993,711.1005123495578,29423917,41378,1887,2003,40.74444921,-73.98303529
E 31 St & 3 Ave,Customer,61,149952,1282.990183830091,7188594,5603,1949,2003,40.74394314,-73.97966069
E 31 St & 3 Ave,Subscriber,61,263134,705.0124118311835,36182647,51322,1890,2003,40.74394314,-73.97966069
E 32 St & Park Ave,Customer,63,496263,1673.1006617204732,8343753,4987,1900,2003,40.745712100000006,-73.98194829
E 32 St & Park Ave,Subscriber,61,1047413,657.0679794520548,42210047,64240,1886,2003,40.745712100000006,-73.98194829
E 33 St & 1 Ave,Customer,62,958913,1561.9367448471926,8790580,5628,1943,2003,40.74322681432173,-73.97449783980845
E 33 St & 1 Ave,Subscriber,61,180615,750.9497385872016,44957108,59867,1900,2003,40.74322681432173,-73.97449783980845
E 33 St & 5 Ave,Customer,61,1814772,1698.4696193771626,12271443,7225,1948,2003,40.74765947,-73.98490707
E 33 St & 5 Ave,Subscriber,61,1744036,760.1061662791985,34330195,45165,1895,2003,40.74765947,-73.98490707
E 35 St & 3 Ave,Customer,145,59618,1903.513888888889,137053,72,1950,1999,40.746524,-73.977885
E 35 St & 3 Ave,Subscriber,61,73935,726.391717325228,1911863,2632,1936,2002,40.746524,-73.977885
E 39 St & 2 Ave,Customer,63,1100953,1577.7584208620065,8712382,5522,1948,2003,40.74780373,-73.97344190000001
E 39 St & 2 Ave,Subscriber,61,235789,789.6489148728851,44571733,56445,1885,2003,40.74780373,-73.97344190000001
E 39 St & 3 Ave,Customer,61,335714,1389.4599030212607,7450284,5362,1941,2003,40.7489006,-73.97604882
E 39 St & 3 Ave,Subscriber,62,539920,735.2370490336053,34502469,46927,1885,2003,40.7489006,-73.977
E 4 St & 2 Ave,Customer,63,1200536,1525.6337550138846,9889158,6482,1945,2003,40.726280700000004,-73.98978041
E 4 St & 2 Ave,Subscriber,61,398841,721.1625974810703,38192050,52959,1886,2002,40.726280700000004,-73.98978041
E 41 St & Madison Ave,Customer,62,514985,1538.6908242612753,4946891,3215,1948,2003,40.752165280621966,-73.97992193698882
E 41 St & Madison Ave,Subscriber,61,442231,654.1719637807124,25213750,38543,1885,2002,40.752165280621966,-73.97992193698882
E 43 St & 2 Ave,Customer,61,227440,1461.0270551508845,4212141,2883,1954,2003,40.75022392,-73.97121414
E 43 St & 2 Ave,Subscriber,61,1551683,916.6482834551095,18316466,19982,1885,2002,40.75022392,-73.97121414
E 43 St & 5 Ave,Customer,61,201278,1363.4064499616074,5326829,3907,1949,2003,40.754120810779256,-73.98025184869765
E 43 St & 5 Ave,Subscriber,61,181377,734.3887552200006,26554763,36159,1886,2003,40.754120810779256,-73.98025184869765
E 44 St & 2 Ave,Customer,96,14279,1250.9594594594594,92571,74,1969,1997,40.75118387463277,-73.97138714790343
E 44 St & 2 Ave,Subscriber,61,3605,733.451476793249,1390624,1896,1936,2001,40.75118387463277,-73.97138714790343
E 45 St & 3 Ave,Customer,66,843161,1632.4020909861542,5777071,3539,1950,2003,40.75255434,-73.97282625
E 45 St & 3 Ave,Subscriber,61,620960,820.4704844778928,27909124,34016,1885,2002,40.75255434,-73.97282625
E 47 St & 1 Ave,Customer,73,410586,1728.542048293089,4151958,2402,1949,2003,40.75206862,-73.96784384
E 47 St & 1 Ave,Subscriber,61,93340,882.6413808267371,16057012,18192,1885,2003,40.75206862,-73.96784384
E 47 St & 2 Ave,Customer,61,104124,1326.9086574654957,5287731,3985,1900,2002,40.75323098,-73.97032517
E 47 St & 2 Ave,Subscriber,61,137918,766.7995282323456,26006006,33915,1885,2002,40.75323098,-73.97032517
E 47 St & Park Ave,Customer,64,48881,1288.061592608887,5855528,4546,1927,2003,40.75510267,-73.97498696
E 47 St & Park Ave,Subscriber,61,256890,743.8225503835403,58277753,78349,1900,2002,40.75510267,-73.97498696
E 48 St & 3 Ave,Customer,62,2239113,2225.067134831461,7921239,3560,1937,2003,40.7546011026,-73.971878855
E 48 St & 3 Ave,Subscriber,62,1468718,899.7863844393593,23592399,26220,1890,2003,40.7546011026,-73.971878855
E 48 St & 5 Ave,Customer,62,64887,1300.4161811440679,9820743,7552,1946,2003,40.75724567911726,-73.97805914282799
E 48 St & 5 Ave,Subscriber,61,1112560,776.8638402673938,44160825,56845,1885,2003,40.75724567911726,-73.97805914282799
E 5 St & Avenue C,Customer,74,2904620,2467.890105078809,5636661,2284,1950,2003,40.72299208,-73.97995466
E 5 St & Avenue C,Subscriber,61,772423,804.0573391070628,21539088,26788,1889,2003,40.72299208,-73.97995466
E 51 St & 1 Ave,Customer,61,115976,1460.4022403258655,5736460,3928,1885,2003,40.75455731,-73.96592976
E 51 St & 1 Ave,Subscriber,61,381211,828.3213802435724,23260921,28082,1887,2003,40.75455731,-73.96592976
E 51 St & 2 Ave,Customer,62,331693,2266.06852248394,1058254,467,1958,2001,40.755293,-73.967641
E 51 St & 2 Ave,Subscriber,62,182605,857.1871375856616,3252168,3794,1900,2002,40.755293,-73.967641
E 51 St & Lexington Ave,Customer,64,83185,1550.8334406525005,7225333,4659,1945,2003,40.75714758,-73.97207836
E 51 St & Lexington Ave,Subscriber,61,450983,817.3686877160018,24360039,29803,1887,2003,40.75714758,-73.97207836
E 52 St & 2 Ave,Customer,69,34821,1359.0403517847906,2627025,1933,1951,2002,40.756014,-73.967416
E 52 St & 2 Ave,Subscriber,61,1032676,886.713504577823,13946230,15728,1888,2003,40.756014,-73.967416
E 53 St & 3 Ave,Customer,61,458489,1730.3728956228956,6167049,3564,1950,2003,40.75763227739443,-73.9693057537079
E 53 St & 3 Ave,Subscriber,61,205345,854.6984390317473,34002468,39783,1885,2003,40.75763227739443,-73.9693057537079
E 53 St & Lexington Ave,Customer,129,12668,1339.2190476190476,281236,210,1957,2000,40.75828065,-73.97069431
E 53 St & Lexington Ave,Subscriber,67,14580,779.3595020325204,3067559,3936,1941,2003,40.75828065,-73.97069431
E 53 St & Madison Ave,Customer,61,176034,1563.0355731225297,5536272,3542,1946,2003,40.75971079999999,-73.97402311
E 53 St & Madison Ave,Subscriber,61,1371164,782.0011037856866,26213459,33521,1885,2003,40.75971079999999,-73.97402311
E 55 St & 2 Ave,Customer,62,97514,1361.8246013667426,3587046,2634,1948,2003,40.75797322,-73.96603308
E 55 St & 2 Ave,Subscriber,61,470958,806.5512442756221,22719742,28169,1885,2003,40.75797322,-73.96603308
E 55 St & 3 Ave,Customer,92,20064,1407.9485420240137,820834,583,1953,2002,40.758996559605116,-73.96865397691727
E 55 St & 3 Ave,Subscriber,61,506767,847.4870319338629,10456295,12338,1909,2002,40.758996559605116,-73.96865397691727
E 55 St & Lexington Ave,Customer,65,62010,1518.0208926875594,1598476,1053,1954,2002,40.75968085,-73.97031366
E 55 St & Lexington Ave,Subscriber,61,42571,809.422751785454,11106899,13722,1909,2002,40.75968085,-73.97031366
E 56 St & 3 Ave,Customer,73,2154187,3622.17671092952,3546111,979,1950,2003,40.75934501,-73.96759673
E 56 St & 3 Ave,Subscriber,61,116484,860.4370234827692,8464119,9837,1885,2002,40.75934501,-73.96759673
E 56 St & Madison Ave,Customer,172,54764,1570.496,196312,125,1958,2002,40.761573,-73.972628
E 56 St & Madison Ave,Subscriber,61,8717,765.8383484954513,1094383,1429,1941,2000,40.761573,-73.972628
E 58 St &  1 Ave (NW Corner),Customer,67,83273,1362.1255924170616,4023719,2954,1942,2003,40.759125,-73.96265799999999
E 58 St &  1 Ave (NW Corner),Subscriber,61,107555,860.1028032036613,15034597,17480,1890,2003,40.759125,-73.96265799999999
E 58 St & 1 Ave,Customer,168,3003,1153.5949367088608,91134,79,1968,2000,40.75892386377695,-73.96226227283478
E 58 St & 1 Ave,Subscriber,62,18946,776.7368214004721,1974465,2542,1943,2001,40.75892386377695,-73.96226227283478
E 58 St & 1 Ave (NE Corner),Customer,87,224789,1895.0079941860465,2607531,1376,1935,2003,40.75892386377695,-73.96226227283478
E 58 St & 1 Ave (NE Corner),Subscriber,61,359617,898.3813899545008,10069957,11209,1890,2002,40.75892386377695,-73.96226227283478
E 58 St & 3 Ave,Customer,64,740796,1692.7850084357676,7023365,4149,1950,2003,40.76095756,-73.968
E 58 St & 3 Ave,Subscriber,61,470267,832.6704108845997,36842335,44246,1885,2003,40.76095756,-73.96724467
E 58 St & Madison Ave,Customer,64,740801,2308.2433862433863,6543870,2835,1949,2003,40.763025942805186,-73.97209525108337
E 58 St & Madison Ave,Subscriber,61,1797632,932.5031616428264,15189544,16289,1887,2003,40.763025942805186,-73.97209525108337
E 59 St & Madison Ave,Customer,64,138681,1815.535472972973,7523579,4144,1949,2003,40.76350532,-73.97109243
E 59 St & Madison Ave,Subscriber,61,1928499,895.0658310749774,23780109,26568,1930,2003,40.76350532,-73.97109243
E 6 St & Avenue B,Customer,67,121082,1327.796106118956,6206119,4674,1888,2003,40.72453734,-73.98185424
E 6 St & Avenue B,Subscriber,61,1001392,721.5664436232897,36125224,50065,1885,2003,40.72453734,-73.98185424
E 6 St & Avenue D,Customer,64,521437,1948.846269216348,5197573,2667,1943,2003,40.72228087,-73.97668709
E 6 St & Avenue D,Subscriber,61,1105037,909.2371972318339,26276955,28900,1913,2003,40.72228087,-73.97668709
E 60 St & York Ave,Customer,66,98683,1592.279176201373,3479130,2185,1927,2003,40.759107,-73.959223
E 60 St & York Ave,Subscriber,61,521951,1044.4714887102946,10916816,10452,1939,2003,40.759107,-73.959223
E 63 St & 3 Ave,Customer,97,7602,1014.2659574468086,95341,94,1961,2003,40.763954,-73.9646
E 63 St & 3 Ave,Subscriber,71,262770,911.0461538461539,1065924,1170,1943,2003,40.763954,-73.9646
E 65 St & 2 Ave,Customer,70,101450,1509.5037234042554,2837867,1880,1953,2003,40.76471851944339,-73.96222069859505
E 65 St & 2 Ave,Subscriber,61,433547,849.5823540047007,14097120,16593,1888,2003,40.76471851944339,-73.96222069859505
E 66 St & Madison Ave,Customer,62,1672585,2544.8772486772486,7214727,2835,1939,2003,40.768008893059466,-73.96845281124116
E 66 St & Madison Ave,Subscriber,62,82080,787.3288543140028,6679698,8484,1935,2003,40.768008893059466,-73.96845281124116
E 67 St & Park Ave,Customer,79,408639,1920.9582278481012,3035114,1580,1901,2003,40.76780080148132,-73.96592080593109
E 67 St & Park Ave,Subscriber,61,117276,846.4676058865757,9433035,11144,1922,2003,40.76780080148132,-73.96592080593109
E 68 St & 3 Ave,Customer,65,27009,1309.7308120133482,1177448,899,1900,2002,40.76712840349542,-73.96224617958069
E 68 St & 3 Ave,Subscriber,61,405719,723.0177848212713,8212036,11358,1926,2003,40.76712840349542,-73.96224617958069
E 68 St & Madison Ave,Customer,63,344345,1839.5305039787797,3467515,1885,1939,2003,40.7691572,-73.96703464
E 68 St & Madison Ave,Subscriber,61,71759,798.5435222672065,6311688,7904,1890,2003,40.7691572,-73.96703464
E 7 St & Avenue A,Customer,68,1184508,1611.683480027082,9521826,5908,1944,2003,40.72621788,-73.98379855
E 7 St & Avenue A,Subscriber,61,712381,661.8229153855615,43050257,65048,1889,2003,40.72621788,-73.98379855
E 71 St & 2 Ave,Customer,391,1936,1193.5384615384614,15516,13,1969,1999,40.76817546742245,-73.95910263061523
E 71 St & 2 Ave,Subscriber,70,3069,732.2664576802508,233593,319,1947,2000,40.76817546742245,-73.95910263061523
E 72 St & Park Ave,Customer,62,685180,1885.600142551675,7936491,4209,1900,2003,40.77118287540658,-73.96409422159195
E 72 St & Park Ave,Subscriber,61,159409,818.7551339844729,13077157,15972,1900,2003,40.77118287540658,-73.96409422159195
E 72 St & York Ave,Customer,68,75828,1435.774193548387,3293666,2294,1943,2003,40.76663814,-73.95348296
E 72 St & York Ave,Subscriber,61,468079,865.6313128236369,28418676,32830,1889,2003,40.76663814,-73.95348296
E 74 St & 1 Ave,Customer,66,440080,1712.9214250854075,3509776,2049,1885,2003,40.7689738,-73.95482273
E 74 St & 1 Ave,Subscriber,62,52787,819.4810359043549,21865393,26682,1930,2003,40.7689738,-73.95482273
E 75 St & 3 Ave,Customer,63,55366,1574.7150466045273,2365222,1502,1951,2002,40.77112927,-73.95772297
E 75 St & 3 Ave,Subscriber,61,1676179,917.4697422146384,15054761,16409,1938,2003,40.77112927,-73.95772297
E 76 St & Park Ave,Customer,62,614578,2086.9803131991052,4664401,2235,1949,2003,40.773763,-73.96222088
E 76 St & Park Ave,Subscriber,63,133387,810.4969696969697,12169612,15015,1937,2003,40.773763,-73.96222088
E 77 St & 3 Ave,Customer,61,57726,1495.3844296922148,2477852,1657,1950,2003,40.77314236,-73.95856158
E 77 St & 3 Ave,Subscriber,61,36023,680.1793899807546,11663036,17147,1930,2003,40.77314236,-73.95856158
E 78 St & 2 Ave,Customer,77,22032,1422.9481228668942,2084619,1465,1947,2002,40.7727966,-73.95577801
E 78 St & 2 Ave,Subscriber,61,13648,768.1068061921646,8881619,11563,1900,2003,40.7727966,-73.95577801
E 80 St & Park Ave,Customer,131,33452,1759.4894894894894,585910,333,1957,2003,40.776173,-73.959757
E 80 St & Park Ave,Subscriber,68,166782,873.4408793820559,1470001,1683,1900,2003,40.776173,-73.959757
E 81 St & 2 Ave,Customer,62,272504,1725.4007220216606,3823488,2216,1950,2003,40.77477944895728,-73.95427465438844
E 81 St & 2 Ave,Subscriber,61,523354,888.4821418463803,15696814,17667,1888,2003,40.77477944895728,-73.95427465438844
E 81 St & 3 Ave,Customer,70,68432,1599.6305449936629,2524217,1578,1947,2003,40.77573034,-73.9567526
E 81 St & 3 Ave,Subscriber,61,79877,743.4537358080087,10935461,14709,1890,2002,40.77573034,-73.9567526
E 81 St & Park Ave,Customer,62,19716,1619.7592592592594,699736,432,1950,2002,40.77677702,-73.95900970000001
E 81 St & Park Ave,Subscriber,62,323910,825.7531380753138,2960325,3585,1937,2002,40.77677702,-73.95900970000001
E 81 St & York Ave,Customer,78,39750,1514.048031496063,1922841,1270,1947,2003,40.7728384,-73.94989233
E 81 St & York Ave,Subscriber,61,452590,823.875399840064,16484099,20008,1889,2003,40.7728384,-73.94989233
E 82 St & East End Ave,Customer,70,158561,1813.7931345980126,2007869,1107,1941,2003,40.7724607,-73.9468208
E 82 St & East End Ave,Subscriber,62,1113302,943.4521857923497,12430926,13176,1889,2003,40.7724607,-73.9468208
E 84 St & 1 Ave,Customer,61,68281,1605.2130208333333,3082009,1920,1945,2003,40.77565541,-73.95068615
E 84 St & 1 Ave,Subscriber,62,33439,736.050604097356,16814340,22844,1888,2003,40.77565541,-73.95068615
E 84 St & 3 Ave,Customer,65,278347,1718.910701373825,4754507,2766,1945,2003,40.777553742988864,-73.95512759685515
E 84 St & 3 Ave,Subscriber,61,379731,794.1285761417731,16849026,21217,1888,2003,40.777553742988864,-73.95512759685515
E 84 St & Park Ave,Customer,61,205462,1817.5397704788286,4592923,2527,1950,2003,40.77862688,-73.95772073
E 84 St & Park Ave,Subscriber,61,165531,832.0347934141038,13391600,16095,1890,2003,40.77862688,-73.95772073
E 85 St & 3 Ave,Customer,108,212472,1625.6028513238289,798171,491,1951,2003,40.77801203,-73.95407149
E 85 St & 3 Ave,Subscriber,67,60723,676.4890174775626,5728509,8468,1888,2003,40.77801203,-73.95407149
E 85 St & York Ave,Customer,71,773883,2723.9743083003955,2756662,1012,1951,2003,40.77536905,-73.94803392
E 85 St & York Ave,Subscriber,61,132053,787.1266282944563,10393220,13204,1889,2003,40.77536905,-73.94803392
