hour_of_day,date,gender,tripduration_min,tripduration_max,tripduration_mean,tripduration_sum,tripduration_count
09,2019-11-30,2,67,5326,702.35368956743,276025,393
09,2019-12-01,0,157,13048,1088.311475409836,66387,61
09,2019-12-01,1,61,340260,1079.1529745042492,761882,706
09,2019-12-01,2,88,14291,661.9571865443426,216460,327
09,2019-12-02,0,205,2573,856.1463414634146,35102,41
09,2019-12-02,1,63,11779,687.2510822510823,952530,1386
09,2019-12-02,2,100,8927,746.1147132169576,299192,401
09,2019-12-03,0,82,29728,1508.9333333333334,158438,105
09,2019-12-03,1,61,13973,656.3655963302753,1430877,2180
09,2019-12-03,2,69,12711,751.3240058910162,510149,679
09,2019-12-04,0,116,11664,888.016393442623,108338,122
09,2019-12-04,1,62,20590,662.6862527716186,1793229,2706
09,2019-12-04,2,81,22025,755.9075907590759,687120,909
09,2019-12-05,0,171,9193,954.184,119273,125
09,2019-12-05,1,64,15539,661.4727337110481,1867999,2824
09,2019-12-05,2,78,12045,768.0868232890705,751957,979
09,2019-12-06,0,166,30084,1066.0515463917525,103407,97
09,2019-12-06,1,61,3591,650.5419151175026,1854695,2851
09,2019-12-06,2,78,6771,758.6274111675127,747248,985
09,2019-12-07,0,88,35193,1507.9770114942528,131194,87
09,2019-12-07,1,67,94054,701.546408393866,869216,1239
09,2019-12-07,2,98,178861,1010.1038961038961,544446,539
09,2019-12-08,0,134,23907,1395.129411764706,118586,85
09,2019-12-08,1,74,12222,615.8832772166105,548752,891
09,2019-12-08,2,63,9535,714.720207253886,275882,386
09,2019-12-09,0,137,4210,666.7647058823529,11335,17
09,2019-12-09,1,80,4626,586.5439560439561,320253,546
09,2019-12-09,2,63,20207,750.5546875,96071,128
09,2019-12-10,0,110,7930,952.9590163934427,116261,122
09,2019-12-10,1,67,444303,849.7044917257683,2515975,2961
09,2019-12-10,2,76,10307,796.0040941658137,777696,977
09,2019-12-11,0,135,20134,1321.968253968254,83284,63
09,2019-12-11,1,63,6890,613.7576301615799,1025589,1671
09,2019-12-11,2,74,19473,715.5840163934427,349205,488
09,2019-12-12,0,85,5734,811.7473684210527,77116,95
09,2019-12-12,1,61,332353,766.0530534351145,2007059,2620
09,2019-12-12,2,65,36315,750.6889375684557,685379,913
09,2019-12-13,0,153,3100,899.0833333333334,75523,84
09,2019-12-13,1,62,21173,673.628734474656,2006740,2979
09,2019-12-13,2,62,4164,715.3188976377953,726764,1016
09,2019-12-14,0,95,6080,973.6617647058823,66209,68
09,2019-12-14,1,63,13264,603.5311355311355,659056,1092
09,2019-12-14,2,79,834428,2640.5784543325526,1127527,427
09,2019-12-15,0,129,7564,1326.5757575757575,131331,99
09,2019-12-15,1,62,14028,606.0283400809717,598756,988
09,2019-12-15,2,61,7819,679.262156448203,321291,473
09,2019-12-16,0,87,4412,919.4867256637168,103902,113
09,2019-12-16,1,63,24335,664.8418717224687,1648143,2479
09,2019-12-16,2,86,107796,851.2023653088042,647765,761
09,2019-12-17,0,192,2227,633.7916666666666,15211,24
09,2019-12-17,1,68,3443,588.7411616161617,466283,792
09,2019-12-17,2,147,2655,620.0469483568075,132070,213
09,2019-12-18,0,103,2851,720.990099009901,72820,101
09,2019-12-18,1,61,39442,652.0425849831902,1745518,2677
09,2019-12-18,2,66,4427,705.6188850967008,620239,879
09,2019-12-19,0,73,1741,595.1636363636363,32734,55
09,2019-12-19,1,63,4562,594.4882924043404,1040949,1751
09,2019-12-19,2,70,3085,608.4753086419753,295719,486
09,2019-12-20,0,67,2041,664.1666666666666,43835,66
09,2019-12-20,1,62,12766,608.1271459227468,1133549,1864
09,2019-12-20,2,86,19514,696.9135593220338,411179,590
09,2019-12-21,0,89,14792,1358.7142857142858,66577,49
09,2019-12-21,1,65,3406,595.1085180863478,510008,857
09,2019-12-21,2,78,2895,631.3779761904761,212143,336
09,2019-12-22,0,85,8273,1274.1842105263158,48419,38
09,2019-12-22,1,70,9443,602.9215406562054,422648,701
09,2019-12-22,2,79,6598,675.7058823529412,206766,306
09,2019-12-23,0,91,190213,2865.734693877551,280842,98
09,2019-12-23,1,66,8265,650.0980046948357,1107767,1704
09,2019-12-23,2,74,5294,693.5346715328467,380057,548
09,2019-12-24,0,121,4113,1089.4545454545455,71904,66
09,2019-12-24,1,64,16513,638.867802108678,787724,1233
09,2019-12-24,2,72,15514,775.8912037037037,335185,432
09,2019-12-25,0,148,9853,1700.7115384615386,88437,52
09,2019-12-25,1,86,5043,701.7575757575758,208422,297
09,2019-12-25,2,108,5014,769.6833333333333,92362,120
09,2019-12-26,0,164,4700,1094.2903225806451,67846,62
09,2019-12-26,1,62,22966,679.7702169625246,689287,1014
09,2019-12-26,2,76,3390,682.15625,240119,352
09,2019-12-27,0,79,15142,1398.2277227722773,141221,101
09,2019-12-27,1,66,8498,647.5024311183145,799018,1234
09,2019-12-27,2,111,2755,730.8466666666667,328881,450
09,2019-12-28,0,92,283860,4002.626168224299,428281,107
09,2019-12-28,1,77,855785,1780.1868421052632,1352942,760
09,2019-12-28,2,63,6985,696.098445595855,268694,386
09,2019-12-29,0,153,8205,1323.065934065934,120399,91
09,2019-12-29,1,85,9944,724.8883572567784,454505,627
09,2019-12-29,2,79,5229,722.0497076023391,246941,342
09,2019-12-30,0,221,2535,870.0,20010,23
09,2019-12-30,1,75,15821,634.8993710691824,302847,477
09,2019-12-30,2,75,2245,599.0342465753424,87459,146
09,2019-12-31,0,79,7696,1380.6973684210527,104933,76
09,2019-12-31,1,61,7963,645.0672,806334,1250
09,2019-12-31,2,63,54886,787.5344467640919,377229,479
10,2019-01-01,0,128,7446,1343.1478260869565,154462,115
10,2019-01-01,1,61,17812,728.4110535405872,421750,579
10,2019-01-01,2,65,7160,842.3659574468085,197956,235
10,2019-01-02,0,103,5854,1454.8538461538462,189131,130
10,2019-01-02,1,67,18034,765.4837013669821,727975,951
10,2019-01-02,2,97,19422,977.5488215488216,290332,297
10,2019-01-03,0,130,13331,1913.9021739130435,176079,92
10,2019-01-03,1,61,27756,740.1085209003215,920695,1244
10,2019-01-03,2,83,39751,927.7715133531158,312659,337
10,2019-01-04,0,140,13260,1908.7261904761904,160333,84
10,2019-01-04,1,69,8099,666.8167625308134,811516,1217
10,2019-01-04,2,85,6111,839.1750599520384,349936,417
10,2019-01-05,0,217,2939,965.64,24141,25
10,2019-01-05,1,66,6666,561.1490196078431,429279,765
10,2019-01-05,2,103,18725,639.9746376811594,176633,276
10,2019-01-06,0,79,3609,958.7378640776699,98750,103
10,2019-01-06,1,64,10757,662.7968865826538,894113,1349
10,2019-01-06,2,62,6845,710.911714770798,418727,589
10,2019-01-07,0,174,3288,1283.4,64170,50
10,2019-01-07,1,83,6692,685.0734989648033,661781,966
10,2019-01-07,2,120,10857,804.2082018927445,254934,317
10,2019-01-08,0,84,2114,863.4473684210526,32811,38
10,2019-01-08,1,63,33566,675.8622656886715,829283,1227
10,2019-01-08,2,126,14592,774.7662721893491,261871,338
10,2019-01-09,0,156,6886,1057.4,63444,60
10,2019-01-09,1,61,18234,701.1556567957479,923422,1317
10,2019-01-09,2,61,12740,838.7518072289157,348082,415
10,2019-01-10,0,71,5063,900.7894736842105,34230,38
10,2019-01-10,1,65,8125,608.234753550543,728057,1197
10,2019-01-10,2,62,7493,766.1440217391304,281941,368
10,2019-01-11,0,167,3559,955.6666666666666,28670,30
10,2019-01-11,1,69,23362,631.2401500938087,672902,1066
10,2019-01-11,2,66,82667,935.4722222222222,269416,288
10,2019-01-12,0,160,6396,1167.0821917808219,85197,73
10,2019-01-12,1,61,173862,812.696735395189,945979,1164
10,2019-01-12,2,96,3729,614.5317796610169,290059,472
10,2019-01-13,0,115,24925,1341.203125,85837,64
10,2019-01-13,1,65,283731,881.6683884297521,853455,968
10,2019-01-13,2,78,3329,605.7511848341233,255627,422
10,2019-01-14,0,144,4980,1065.560975609756,43688,41
10,2019-01-14,1,64,12666,647.1666666666666,617397,954
10,2019-01-14,2,70,4558,734.4779116465863,182885,249
10,2019-01-15,0,158,13614,1336.642857142857,56139,42
10,2019-01-15,1,63,70651,739.6015625,757352,1024
10,2019-01-15,2,69,4326,725.0106761565836,203728,281
10,2019-01-16,0,119,3715,960.3877551020408,47059,49
10,2019-01-16,1,61,17265,678.6229923922232,802811,1183
10,2019-01-16,2,78,9181,706.232,264837,375
10,2019-01-17,0,180,4154,1257.5409836065573,76710,61
10,2019-01-17,1,69,29086,677.5510729613734,789347,1165
10,2019-01-17,2,96,3608,708.5821325648415,245878,347
10,2019-01-18,0,155,6687,958.8387096774194,29724,31
10,2019-01-18,1,63,8200,599.4047829937998,676728,1129
10,2019-01-18,2,64,2633,660.0425531914893,217154,329
10,2019-01-19,0,63,8705,1408.9620253164558,111308,79
10,2019-01-19,1,64,11138,607.3028340080972,750019,1235
10,2019-01-19,2,73,26738,706.0490566037736,374206,530
10,2019-01-20,0,188,1707,802.9411764705883,27300,34
10,2019-01-20,1,66,12853,554.0387722132472,342950,619
10,2019-01-20,2,75,2961,585.6511627906976,125915,215
10,2019-01-21,0,210,18240,1705.2,34104,20
10,2019-01-21,1,66,7890,513.7444168734492,207039,403
10,2019-01-21,2,69,100912,1258.651851851852,169918,135
10,2019-01-22,0,174,28217,1764.78125,56473,32
10,2019-01-22,1,66,12532,645.1027568922306,514792,798
10,2019-01-22,2,95,2289,583.1071428571429,130616,224
10,2019-01-23,0,171,2097,917.4857142857143,32112,35
10,2019-01-23,1,61,4330,625.4995722840034,731209,1169
10,2019-01-23,2,82,25556,814.4401114206128,292384,359
10,2019-01-24,0,209,1345,760.8333333333334,4565,6
10,2019-01-24,1,81,15974,687.3656716417911,184214,268
10,2019-01-24,2,88,2630,577.6279069767442,49676,86
10,2019-01-25,0,75,9514,1397.8867924528302,74088,53
10,2019-01-25,1,62,30679,678.1068702290077,888320,1310
10,2019-01-25,2,116,15679,745.4526066350711,314581,422
10,2019-01-26,0,81,25869,1679.7,134376,80
10,2019-01-26,1,62,4021,576.758470894874,663849,1151
10,2019-01-26,2,67,4615,639.159595959596,316384,495
10,2019-01-27,0,80,18348,1584.341463414634,194874,123
10,2019-01-27,1,63,164932,824.0763665594856,1025151,1244
10,2019-01-27,2,83,11606,784.5905096660808,446432,569
10,2019-01-28,0,232,6714,1205.9795918367347,59093,49
10,2019-01-28,1,75,4193,632.3823814133591,653251,1033
10,2019-01-28,2,76,3319,670.8832807570977,212670,317
10,2019-01-29,0,130,1978,872.4090909090909,38386,44
10,2019-01-29,1,62,10326,649.9991638795987,777399,1196
10,2019-01-29,2,75,6854,699.7134670487106,244200,349
10,2019-01-30,0,123,2644,1015.6153846153846,39609,39
10,2019-01-30,1,70,5360,614.9428571428572,602644,980
10,2019-01-30,2,70,114098,1089.4787644787646,282175,259
10,2019-01-31,0,238,1459,639.5,5116,8
10,2019-01-31,1,65,258631,1027.2920962199312,597884,582
10,2019-01-31,2,100,3224,601.7659574468086,84849,141
10,2019-02-01,0,172,7138,1126.4285714285713,39425,35
10,2019-02-01,1,65,85384,665.2924107142857,596102,896
10,2019-02-01,2,91,12780,682.9159292035398,154339,226
10,2019-02-02,0,94,12452,1290.3111111111111,58064,45
10,2019-02-02,1,66,99644,726.8390804597701,758820,1044
10,2019-02-02,2,92,6060,597.8737373737374,236758,396
10,2019-02-03,0,143,11978,1512.6835443037974,119502,79
10,2019-02-03,1,64,11772,683.1059013742927,845002,1237
10,2019-02-03,2,74,12477,735.7544204322201,374499,509
10,2019-02-04,0,62,29447,2041.5204081632653,200069,98
10,2019-02-04,1,64,24005,767.3683774834437,926981,1208
10,2019-02-04,2,77,20864,858.6131386861314,352890,411
10,2019-02-05,0,61,20119,1362.6850393700788,173061,127
10,2019-02-05,1,67,11951,685.3833967046895,1081535,1578
10,2019-02-05,2,65,5994,770.338947368421,365911,475
10,2019-02-06,0,88,95697,2396.844155844156,184557,77
10,2019-02-06,1,61,13157,679.9129540781357,991993,1459
10,2019-02-06,2,64,3805,704.4988814317674,314911,447
10,2019-02-07,0,170,9050,1589.5185185185185,85834,54
10,2019-02-07,1,63,6549,652.56,832014,1275
10,2019-02-07,2,74,13740,861.5805687203791,363587,422
10,2019-02-08,0,214,2507,807.972972972973,29895,37
10,2019-02-08,1,65,4594,598.5736434108527,463296,774
10,2019-02-08,2,110,2890,616.8363636363637,135704,220
10,2019-02-09,0,133,278159,5771.969696969697,380950,66
10,2019-02-09,1,63,8780,561.7497674418605,603881,1075
10,2019-02-09,2,78,3325,645.6880733944954,281520,436
10,2019-02-10,0,87,5431,1345.5802469135801,108992,81
10,2019-02-10,1,64,253598,825.6851145038167,865318,1048
10,2019-02-10,2,62,143759,1001.6731707317073,410686,410
10,2019-02-11,0,123,2331,955.2142857142857,53492,56
10,2019-02-11,1,62,1303733,1896.327474560592,2049930,1081
10,2019-02-11,2,66,320396,1773.185303514377,555007,313
10,2019-02-12,0,261,2648,962.0714285714286,13469,14
10,2019-02-12,1,64,12130,609.7765726681127,281107,461
10,2019-02-12,2,116,2288,672.4270833333334,64553,96
10,2019-02-13,0,79,110240,3733.090909090909,164256,44
10,2019-02-13,1,71,7799,678.5096065873742,741611,1093
10,2019-02-13,2,69,5403,791.1206349206349,249203,315
10,2019-02-14,0,68,11655,1276.7796610169491,75330,59
10,2019-02-14,1,67,26996,699.7452123230642,840394,1201
10,2019-02-14,2,81,11308,772.3866666666667,289645,375
10,2019-02-15,0,105,13017,1567.3246753246754,120684,77
10,2019-02-15,1,61,195549,929.124183006536,1279404,1377
10,2019-02-15,2,78,5336,721.5515587529976,300887,417
10,2019-02-16,0,70,25752,1438.583850931677,231612,161
10,2019-02-16,1,61,466594,1028.182408074982,1426089,1387
10,2019-02-16,2,69,6391,742.3520309477756,383796,517
10,2019-02-17,0,118,81199,2258.813432835821,302681,134
10,2019-02-17,1,64,8513,684.8238866396761,676606,988
10,2019-02-17,2,71,502455,1941.2899543378996,850285,438
10,2019-02-18,0,113,2488,972.5636363636364,53491,55
10,2019-02-18,1,70,85189,770.5679287305122,691970,898
10,2019-02-18,2,134,5478,701.9876923076923,228146,325
10,2019-02-19,0,87,14373,1717.56,85878,50
10,2019-02-19,1,68,6286,653.3767676767677,646843,990
10,2019-02-19,2,61,3570,746.806779661017,220308,295
10,2019-02-20,0,127,4152,868.3387096774194,53837,62
10,2019-02-20,1,65,85682,709.3052173913044,815701,1150
10,2019-02-20,2,76,79877,891.3388429752066,323556,363
10,2019-02-21,0,138,191824,4289.692307692308,278830,65
10,2019-02-21,1,61,5648,667.507722007722,691538,1036
10,2019-02-21,2,78,6237,781.2688524590164,238287,305
10,2019-02-22,0,159,16128,1335.6341463414635,109522,82
10,2019-02-22,1,71,10701,668.1498847040738,869263,1301
10,2019-02-22,2,87,83370,940.2401847575057,407124,433
10,2019-02-23,0,98,15783,1652.2169811320755,175135,106
10,2019-02-23,1,65,60033,685.0563674321503,984426,1437
10,2019-02-23,2,77,8863,707.2824302134647,430735,609
10,2019-02-24,0,221,3193,946.06,47303,50
10,2019-02-24,1,62,12653,614.9313725490196,501784,816
10,2019-02-24,2,68,2823,610.0424242424242,201314,330
10,2019-02-25,0,151,2646,1077.607142857143,60346,56
10,2019-02-25,1,67,60438,766.5269035532995,755029,985
10,2019-02-25,2,78,4133,695.6688102893891,216353,311
10,2019-02-26,0,70,10740,1368.1833333333334,82091,60
10,2019-02-26,1,61,16728,654.4291845493563,762410,1165
10,2019-02-26,2,78,82417,886.8973607038123,302432,341
10,2019-02-27,0,92,15307,1473.264705882353,50091,34
10,2019-02-27,1,67,8943,619.2658467360454,654564,1057
10,2019-02-27,2,66,4541,731.4096385542168,242828,332
10,2019-02-28,0,62,7151,1460.8125,93492,64
10,2019-02-28,1,61,5057,625.7047619047619,722689,1155
10,2019-02-28,2,63,7028,712.1698630136987,259942,365
10,2019-03-01,0,84,3556,782.8717948717949,30532,39
10,2019-03-01,1,61,7470,616.1980198019802,560124,909
10,2019-03-01,2,113,18520,746.7844827586207,173254,232
10,2019-03-02,0,163,1632,670.95,13419,20
10,2019-03-02,1,81,4992,651.5090579710145,359633,552
10,2019-03-02,2,132,4336,721.4162162162162,133462,185
10,2019-03-03,0,102,197775,4959.122641509434,525667,106
10,2019-03-03,1,66,26805,677.6296296296297,859912,1269
10,2019-03-03,2,80,6570,713.7427385892116,344024,482
10,2019-03-04,0,167,21668,1434.5757575757575,94682,66
10,2019-03-04,1,62,11118,613.1317440401506,488666,797
10,2019-03-04,2,111,2722,666.5081967213115,162628,244
10,2019-03-05,0,70,4123,1168.25,93460,80
10,2019-03-05,1,62,14699,638.0278026905829,711401,1115
10,2019-03-05,2,87,29501,805.8835227272727,283671,352
10,2019-03-06,0,215,6154,1535.3235294117646,52201,34
10,2019-03-06,1,61,11971,586.6916817359855,648881,1106
10,2019-03-06,2,61,5490,668.6241610738255,199250,298
10,2019-03-07,0,119,14151,1226.7794117647059,83421,68
10,2019-03-07,1,66,69842,655.884924174844,735247,1121
10,2019-03-07,2,62,3424,654.1217105263158,198853,304
10,2019-03-08,0,103,10800,1056.8133333333333,79261,75
10,2019-03-08,1,62,5273,619.1471494607088,803653,1298
10,2019-03-08,2,87,3122,666.774358974359,260042,390
10,2019-03-09,0,148,7375,1311.911111111111,177108,135
10,2019-03-09,1,62,111707,816.7399380804953,1319035,1615
10,2019-03-09,2,73,5562,750.3173843700159,470449,627
10,2019-03-10,0,333,2391,1004.875,8039,8
10,2019-03-10,1,62,2714,487.48623853211006,106272,218
10,2019-03-10,2,85,1656,476.9156626506024,39584,83
10,2019-03-11,0,68,7959,1474.061224489796,144458,98
10,2019-03-11,1,65,27573,692.9101508916324,1010263,1458
10,2019-03-11,2,65,3609,751.920993227991,333101,443
10,2019-03-12,0,113,13467,1175.3090909090909,64642,55
10,2019-03-12,1,61,5317,581.8090050835149,801151,1377
10,2019-03-12,2,92,4732,698.8244444444445,314471,450
10,2019-03-13,0,111,3948,989.3076923076923,77166,78
10,2019-03-13,1,62,28198,656.3812814070352,1044959,1592
10,2019-03-13,2,75,19329,817.3110647181628,391492,479
10,2019-03-14,0,64,24748,1472.3059701492537,197289,134
10,2019-03-14,1,64,14860,716.0255516840882,1232996,1722
10,2019-03-14,2,95,8188,742.5951903807616,370555,499
10,2019-03-15,0,132,23454,1931.2478632478633,225956,117
10,2019-03-15,1,64,687239,1399.998348017621,2542397,1816
10,2019-03-15,2,70,24280,918.4431630971993,557495,607
10,2019-03-16,0,90,133675,2814.483870967742,610743,217
10,2019-03-16,1,61,8971,669.4005221932115,1281902,1915
10,2019-03-16,2,61,101788,947.207711442786,761555,804
10,2019-03-17,0,74,8318,1228.3006993006993,175647,143
10,2019-03-17,1,61,8171,675.7178181818182,929112,1375
10,2019-03-17,2,88,7316,758.9098497495827,454587,599
10,2019-03-18,0,79,7636,1368.2095238095237,143662,105
10,2019-03-18,1,62,8112,680.1085089773615,871219,1281
10,2019-03-18,2,74,26231,840.8713318284424,372506,443
10,2019-03-19,0,65,17489,1352.7027027027027,150150,111
10,2019-03-19,1,61,13577,670.784406779661,989407,1475
10,2019-03-19,2,65,18626,784.8886597938144,380671,485
10,2019-03-20,0,65,18963,1477.3666666666666,132963,90
10,2019-03-20,1,61,9831,681.5888137676706,1108945,1627
10,2019-03-20,2,103,103452,936.6093457943925,501086,535
10,2019-03-21,0,210,2134,856.304347826087,19695,23
10,2019-03-21,1,75,10954,580.2876949740034,334826,577
10,2019-03-21,2,72,2877,579.875816993464,88721,153
10,2019-03-22,0,156,26379,1877.0,76957,41
10,2019-03-22,1,66,12475,653.6637265711136,592873,907
10,2019-03-22,2,93,65763,901.471264367816,235284,261
10,2019-03-23,0,139,22325,1625.709090909091,178828,110
10,2019-03-23,1,61,5443,613.0824250681198,900005,1468
10,2019-03-23,2,65,117272,926.0218181818182,509312,550
10,2019-03-24,0,80,16325,1810.304347826087,416370,230
10,2019-03-24,1,61,7861,765.1077210460772,1228763,1606
10,2019-03-24,2,68,10003,844.4597989949749,672190,796
10,2019-03-25,0,77,34890,1544.4076923076923,200773,130
10,2019-03-25,1,63,9577,676.4281805745554,988938,1462
10,2019-03-25,2,64,5703,776.3601694915254,366442,472
10,2019-03-26,0,62,7226,1142.59,114259,100
10,2019-03-26,1,61,31601,680.5193548387097,1054805,1550
10,2019-03-26,2,81,16586,816.4779270633397,425385,521
10,2019-03-27,0,73,14835,1328.8,152812,115
10,2019-03-27,1,65,33225,718.7847800237812,1208996,1682
10,2019-03-27,2,61,113357,978.9872727272727,538443,550
10,2019-03-28,0,146,24128,1583.4388489208634,220098,139
10,2019-03-28,1,70,298356,860.9650473933649,1453309,1688
10,2019-03-28,2,66,29734,814.5315161839864,478130,587
10,2019-03-29,0,128,28703,1342.1490683229813,216086,161
10,2019-03-29,1,64,34554,723.7291666666666,1250604,1728
10,2019-03-29,2,94,49164,833.395041322314,504204,605
10,2019-03-30,0,63,22974,1815.8117048346055,713614,393
10,2019-03-30,1,61,35827,800.3480662983426,1883219,2353
10,2019-03-30,2,73,9269,921.149950347567,927598,1007
10,2019-03-31,0,83,166192,2713.016064257028,675541,249
10,2019-03-31,1,62,93340,847.7368421052631,1481844,1748
10,2019-03-31,2,67,168132,1129.9144893111638,951388,842
10,2019-04-01,0,102,23278,1597.2197802197802,145347,91
10,2019-04-01,1,62,10092,668.4221732745962,910391,1362
10,2019-04-01,2,89,7802,796.5469879518072,330567,415
10,2019-04-02,0,217,19174,1302.981308411215,139419,107
10,2019-04-02,1,61,25819,666.8505275498242,1137647,1706
